03-13-2020 ,12:43:16 ,       10958.679, 250  ,           10  , 32  , 111  ,- 122.2521 ,- 167.5464 ,- 168.6445 ,- 119.9540 ,- 90.9601 ,- 120.4768 ,- 109.2132 ,- 102.0790 ,- 93.9025 ,- 89.4642 ,- 84.6740 ,- 74.1995 ,- 65.0729 ,- 54.7726 ,- 49.0356 , 14.1140 , 15.1693 , 7.5847 , 2.2356 ,- 4.8033 ,- 11.1551 ,- 15.5770 ,- 22.1491 ,- 25.2460 ,- 27.8696 ,- 27.3699 ,- 31.7786 ,- 34.0767 ,- 36.2302 ,- 40.1655 ,- 31.6767 , 20.9491 ,
03-13-2020 ,12:43:17 ,       10959.194, 250  ,           10  , 32  , 111  ,- 152.2357 ,- 192.9305 ,- 187.5552 ,- 134.5875 ,- 114.5261 ,- 118.5042 ,- 103.4861 ,- 97.6012 ,- 92.4494 ,- 87.0707 ,- 81.0642 ,- 69.5540 ,- 62.0910 ,- 49.4302 ,- 42.2828 , 12.4504 , 17.4280 , 10.9118 , 5.6482 ,- 1.9134 ,- 8.8866 ,- 13.4170 ,- 20.3606 ,- 23.7929 ,- 26.1271 ,- 26.7978 ,- 30.4636 ,- 33.0017 ,- 35.0499 ,- 38.6795 ,- 33.5606 , 21.0444 ,
03-13-2020 ,12:43:17 ,       10959.659, 250  ,           10  , 32  , 111  ,- 125.4182 ,- 180.7596 ,- 188.6006 ,- 129.7776 ,- 84.6247 ,- 106.0801 ,- 99.8302 ,- 94.1195 ,- 87.2187 ,- 81.8828 ,- 76.1491 ,- 65.4050 ,- 60.1020 ,- 51.8039 ,- 48.0855 , 15.6756 , 16.5436 , 8.6301 , 2.7255 ,- 4.9808 ,- 12.0066 ,- 16.8526 ,- 24.1381 ,- 27.1792 ,- 30.1940 ,- 29.8389 ,- 34.0340 ,- 36.4208 ,- 38.1403 ,- 42.7463 ,- 33.7578 , 20.8537 ,
03-13-2020 ,12:43:18 ,       10960.174, 250  ,           10  , 32  , 111  ,- 152.3343 ,- 198.8253 ,- 196.0176 ,- 139.1146 ,- 118.9809 ,- 117.5179 ,- 106.8428 ,- 101.4806 ,- 94.9677 ,- 89.6647 ,- 83.5694 ,- 71.1354 ,- 62.2883 ,- 50.6170 ,- 45.4225 , 16.1655 , 20.5677 , 12.6247 , 6.1348 ,- 2.1764 ,- 10.0208 ,- 14.7912 ,- 22.2477 ,- 26.3080 ,- 28.8395 ,- 29.7436 ,- 33.5639 ,- 36.0296 ,- 38.1403 ,- 42.0526 ,- 35.1452 , 22.2904 ,
03-13-2020 ,12:43:18 ,       10960.689, 250  ,           10  , 32  , 111  ,- 122.8472 ,- 188.7453 ,- 198.5261 ,- 136.2247 ,- 107.2965 ,- 110.7157 ,- 107.7305 ,- 104.2685 ,- 97.5847 ,- 91.9595 ,- 85.3776 ,- 73.3085 ,- 64.2773 ,- 51.1102 ,- 42.4767 , 19.9759 , 18.5063 , 9.3929 , 2.7255 ,- 4.9808 ,- 12.6707 ,- 17.2471 ,- 24.6378 ,- 27.6625 ,- 30.7759 ,- 30.1249 ,- 33.7513 ,- 35.2504 ,- 36.3222 ,- 38.9754 ,- 34.7507 , 20.9491 ,
03-13-2020 ,12:43:19 ,       10961.154, 250  ,           10  , 32  , 111  ,- 141.9453 ,- 203.1059 ,- 215.0335 ,- 147.8730 ,- 96.6050 ,- 118.8987 ,- 114.7431 ,- 109.0455 ,- 101.9442 ,- 96.1513 ,- 89.1880 ,- 76.2707 ,- 67.6570 ,- 53.8817 ,- 45.2318 , 14.3080 , 17.4280 , 10.1523 , 4.1852 ,- 2.9655 ,- 10.1162 ,- 14.9885 ,- 22.1491 ,- 26.4066 ,- 28.3529 ,- 28.9841 ,- 33.0937 ,- 35.9343 ,- 37.5058 ,- 39.9682 ,- 35.5430 , 20.7584 ,
03-13-2020 ,12:43:19 ,       10961.669, 250  ,           10  , 32  , 111  ,- 142.2412 ,- 194.8341 ,- 193.9267 ,- 136.8034 ,- 118.7836 ,- 121.3644 ,- 105.9551 ,- 101.7831 ,- 95.5496 ,- 89.9639 ,- 83.4707 ,- 71.3326 ,- 62.7880 ,- 52.7935 ,- 46.6587 , 16.2608 , 18.5063 , 10.3430 , 4.0899 ,- 3.4915 ,- 10.7770 ,- 15.7743 ,- 22.5469 ,- 25.8247 ,- 28.7408 ,- 28.3200 ,- 31.9660 ,- 34.2707 ,- 36.1381 ,- 39.7710 ,- 33.9584 , 22.7671 ,
03-13-2020 ,12:43:20 ,       10962.185, 250  ,           10  , 32  , 111  ,- 148.4779 ,- 195.1168 ,- 191.2111 ,- 135.8401 ,- 117.4949 ,- 116.3343 ,- 103.6833 ,- 98.8932 ,- 93.7085 ,- 88.3694 ,- 81.8663 ,- 70.6422 ,- 61.1967 ,- 48.8351 ,- 42.0954 , 16.0669 , 20.2718 , 13.0060 , 6.8186 ,- 1.2986 ,- 8.7912 ,- 13.8082 ,- 21.0543 ,- 25.2460 ,- 27.7710 ,- 27.9386 ,- 31.9660 ,- 34.4680 ,- 35.8652 ,- 39.4718 ,- 34.1556 , 21.5244 ,
03-13-2020 ,12:43:20 ,       10962.699, 250  ,           10  , 32  , 111  ,- 141.9453 ,- 181.7130 ,- 175.4368 ,- 126.3091 ,- 110.9590 ,- 123.9288 ,- 100.6192 ,- 92.5250 ,- 86.2521 ,- 81.5836 ,- 75.4488 ,- 64.9118 ,- 58.6126 ,- 49.0324 ,- 44.5677 , 16.6521 , 20.4691 , 12.5293 , 6.2334 ,- 1.7392 ,- 9.1726 ,- 14.1041 ,- 20.9556 ,- 24.2762 ,- 27.3863 ,- 26.8932 ,- 30.2762 ,- 32.7091 ,- 34.5929 ,- 38.6795 ,- 32.0745 , 21.8104 ,
03-13-2020 ,12:43:21 ,       10963.164, 250  ,           10  , 32  , 111  ,- 141.4521 ,- 191.2209 ,- 189.5409 ,- 134.0121 ,- 111.6527 ,- 115.5453 ,- 104.5710 ,- 99.2943 ,- 93.2253 ,- 88.4680 ,- 82.1688 ,- 71.3326 ,- 63.6822 ,- 50.7156 ,- 42.0000 , 17.4345 , 20.7617 , 13.1014 , 7.1112 ,- 0.6871 ,- 7.9430 ,- 12.9271 ,- 19.8608 ,- 23.5036 ,- 25.5452 ,- 25.8510 ,- 29.9934 ,- 32.0252 ,- 33.3206 ,- 35.7008 ,- 31.5781 , 21.0444 ,
