03-13-2020 ,12:25:27 ,       9889.629, 250  ,            10  , 32  , 111  , 1.4696 ,- 77.9836 ,- 112.5765 ,- 81.3140 ,- 59.8126 ,- 87.3798 ,- 86.8274 ,- 85.4861 ,- 83.6187 ,- 81.2318 ,- 77.7896 ,- 68.7913 ,- 62.4395 ,- 51.9617 ,- 44.3178 ,- 3.5803 ,- 33.7677 ,- 42.2203 ,- 45.2548 ,- 49.4565 ,- 53.5463 ,- 52.3496 ,- 60.8910 ,- 61.5946 ,- 60.4241 ,- 56.7452 ,- 58.1918 ,- 52.7474 ,- 47.0433 ,- 41.4576 ,- 37.5945 , 21.7808 ,
03-13-2020 ,12:25:28 ,       9890.064, 250  ,            10  , 32  , 111  , 1.3710 ,- 80.4559 ,- 115.6044 ,- 82.1787 ,- 60.5030 ,- 88.3661 ,- 87.2187 ,- 86.5842 ,- 84.5885 ,- 82.4285 ,- 79.3940 ,- 70.5699 ,- 63.8302 ,- 52.6521 ,- 44.3178 ,- 1.2362 ,- 31.8049 ,- 40.5074 ,- 43.9858 ,- 48.7529 ,- 53.3556 ,- 52.3496 ,- 60.8910 ,- 61.8839 ,- 61.6833 ,- 57.4093 ,- 58.2839 ,- 52.8461 ,- 47.7699 ,- 40.4647 ,- 37.3940 , 22.2575 ,
03-13-2020 ,12:25:28 ,       9890.124, 250  ,            10  , 32  , 111  , 1.8641 ,- 79.8839 ,- 114.8746 ,- 82.5633 ,- 60.5030 ,- 89.0565 ,- 88.2083 ,- 87.2779 ,- 85.4598 ,- 83.1255 ,- 79.4959 ,- 70.5699 ,- 63.7315 ,- 53.0499 ,- 45.0773 ,- 3.1890 ,- 33.6723 ,- 42.3124 ,- 45.0576 ,- 49.4565 ,- 53.6384 ,- 52.3496 ,- 60.8910 ,- 61.8839 ,- 61.1014 ,- 56.9359 ,- 58.5666 ,- 52.9447 ,- 47.4050 ,- 41.5562 ,- 37.8904 , 21.1101 ,
03-13-2020 ,12:25:28 ,       9890.61, 250  ,             10  , 32  , 111  ,- 1.7951 ,- 82.7343 ,- 117.3798 ,- 83.3359 ,- 60.9009 ,- 88.9579 ,- 87.8137 ,- 86.8800 ,- 84.6839 ,- 82.4285 ,- 78.6937 ,- 70.4713 ,- 63.6296 ,- 53.0499 ,- 44.6992 ,- 1.3315 ,- 31.2165 ,- 40.3167 ,- 43.7918 ,- 49.0192 ,- 53.2603 ,- 52.3496 ,- 60.9896 ,- 61.7885 ,- 61.5847 ,- 57.2187 ,- 58.2839 ,- 52.6521 ,- 47.4050 ,- 41.4576 ,- 38.2882 , 21.4915 ,
03-13-2020 ,12:25:29 ,       9891.138, 250  ,            10  , 32  , 111  , 3.4488 ,- 76.8428 ,- 112.6817 ,- 81.4094 ,- 60.1085 ,- 87.9716 ,- 87.8137 ,- 87.0806 ,- 84.3946 ,- 82.5272 ,- 79.1935 ,- 70.4713 ,- 63.4324 ,- 52.5535 ,- 44.7913 ,- 4.8493 ,- 35.3392 ,- 43.3578 ,- 46.0340 ,- 49.7195 ,- 53.8291 ,- 52.3496 ,- 60.9896 ,- 61.6899 ,- 60.8088 ,- 56.5546 ,- 58.5666 ,- 52.8461 ,- 46.6784 ,- 40.7606 ,- 37.9891 , 21.4915 ,
03-13-2020 ,12:25:29 ,       9891.627, 250  ,            10  , 32  , 111  , 2.1633 ,- 79.6965 ,- 114.9765 ,- 82.7573 ,- 60.9009 ,- 88.6587 ,- 87.7151 ,- 86.5842 ,- 84.4899 ,- 82.4285 ,- 79.3940 ,- 70.3726 ,- 63.5310 ,- 53.0499 ,- 44.7913 ,- 4.0669 ,- 34.9480 ,- 42.9797 ,- 45.9354 ,- 49.9792 ,- 54.0165 ,- 53.0367 ,- 61.6866 ,- 61.8839 ,- 61.6833 ,- 57.2187 ,- 58.0965 ,- 53.1387 ,- 47.4050 ,- 40.6619 ,- 38.4855 , 22.3562 ,
03-13-2020 ,12:25:30 ,       9892.121, 250  ,            10  , 32  , 111  ,- 0.8055 ,- 84.1611 ,- 118.8428 ,- 84.6806 ,- 62.3836 ,- 90.5327 ,- 89.6877 ,- 89.2702 ,- 87.0083 ,- 84.6247 ,- 81.1003 ,- 72.0494 ,- 65.3195 ,- 53.9408 ,- 45.4587 ,- 3.2877 ,- 34.7507 ,- 42.5984 ,- 45.8367 ,- 49.8050 ,- 53.8291 ,- 52.6455 ,- 60.9896 ,- 61.3052 ,- 61.0028 ,- 56.7452 ,- 58.6619 ,- 52.7474 ,- 46.2247 ,- 40.7606 ,- 37.9891 , 21.8762 ,
03-13-2020 ,12:25:30 ,       9892.608, 250  ,            10  , 32  , 111  , 3.4488 ,- 82.1655 ,- 119.0499 ,- 85.1639 ,- 62.4855 ,- 90.9272 ,- 90.2828 ,- 89.0696 ,- 86.6203 ,- 84.4242 ,- 80.7979 ,- 72.0494 ,- 64.9217 ,- 54.0395 ,- 45.9321 ,- 2.6992 ,- 34.1622 ,- 42.9797 ,- 45.9354 ,- 50.5940 ,- 54.7726 ,- 53.8225 ,- 62.6795 ,- 63.4324 ,- 62.7485 ,- 58.6455 ,- 59.5069 ,- 54.1184 ,- 48.9534 ,- 41.3589 ,- 39.1792 , 21.4915 ,
03-13-2020 ,12:25:31 ,       9893.132, 250  ,            10  , 32  , 111  , 4.2378 ,- 79.0291 ,- 115.2921 ,- 83.0466 ,- 61.3973 ,- 90.3354 ,- 89.4905 ,- 88.8724 ,- 86.9096 ,- 84.7233 ,- 81.3995 ,- 72.8417 ,- 64.9217 ,- 54.2367 ,- 46.0274 ,- 4.6553 ,- 36.7102 ,- 44.5940 ,- 47.1058 ,- 51.1200 ,- 54.9633 ,- 53.9211 ,- 62.5809 ,- 62.6598 ,- 62.2620 ,- 57.9781 ,- 59.2241 ,- 53.4313 ,- 48.2236 ,- 41.1584 ,- 39.1792 , 21.8762 ,
03-13-2020 ,12:25:31 ,       9893.635, 250  ,            10  , 32  , 111  ,- 2.0910 ,- 85.6800 ,- 120.4077 ,- 85.3546 ,- 62.3836 ,- 90.2401 ,- 88.9973 ,- 87.5770 ,- 85.1705 ,- 82.8263 ,- 79.4959 ,- 71.4576 ,- 63.9288 ,- 52.8526 ,- 45.4587 ,- 0.3551 ,- 31.5123 ,- 40.8888 ,- 44.8636 ,- 49.6307 ,- 54.0165 ,- 52.8395 ,- 61.6866 ,- 62.4625 ,- 61.7787 ,- 57.6954 ,- 58.7540 ,- 53.4313 ,- 47.9507 ,- 41.3589 ,- 38.6828 , 19.9595 ,
