03-13-2020 ,12:38:34 ,       10676.485, 250  ,           10  , 32  , 111  ,- 93.8532 ,- 168.7037 ,- 187.0094 ,- 126.9995 ,- 95.7239 ,- 107.7568 ,- 106.9447 ,- 103.7754 ,- 98.5579 ,- 93.0642 ,- 87.8039 ,- 76.0899 ,- 67.3710 ,- 53.5529 ,- 43.9233 , 19.1408 , 12.0427 , 0.4636 ,- 6.4340 ,- 14.8340 ,- 21.8038 ,- 25.9562 ,- 34.1622 ,- 36.8318 ,- 39.0017 ,- 37.4269 ,- 40.6028 ,- 40.2247 ,- 39.3403 ,- 37.9759 ,- 36.6115 , 20.3638 ,
03-13-2020 ,12:38:35 ,       10677.003, 250  ,           10  , 32  , 111  ,- 79.6077 ,- 162.1447 ,- 186.6971 ,- 126.7135 ,- 87.9058 ,- 111.1102 ,- 108.8220 ,- 105.5672 ,- 99.7217 ,- 94.8625 ,- 89.0072 ,- 77.0762 ,- 68.5644 ,- 54.4439 ,- 44.2061 , 18.7496 , 8.6104 ,- 2.4822 ,- 8.9688 ,- 16.4975 ,- 23.5069 ,- 26.6433 ,- 34.2608 ,- 37.1211 ,- 38.7123 ,- 37.5189 ,- 40.6948 ,- 40.1293 ,- 38.8866 ,- 36.8844 ,- 36.0165 , 21.3206 ,
03-13-2020 ,12:38:35 ,       10677.481, 250  ,           10  , 32  , 111  ,- 77.6318 ,- 158.6302 ,- 182.6237 ,- 123.0543 ,- 93.2516 ,- 106.8691 ,- 107.1420 ,- 102.9798 ,- 98.5579 ,- 93.7644 ,- 88.0044 ,- 76.1885 ,- 67.8674 ,- 53.9474 ,- 43.8280 , 18.7496 , 8.9030 ,- 2.1962 ,- 8.5808 ,- 15.7118 ,- 22.8460 ,- 25.7622 ,- 33.8630 ,- 36.3485 ,- 38.5184 ,- 36.8548 ,- 39.4751 ,- 39.0543 ,- 38.1600 ,- 36.1907 ,- 36.5096 , 20.8438 ,
03-13-2020 ,12:38:36 ,       10677.99, 250  ,            10  , 32  , 111  ,- 82.1820 ,- 161.8620 ,- 181.5782 ,- 123.2450 ,- 90.3781 ,- 107.0664 ,- 105.6592 ,- 102.7792 ,- 97.0094 ,- 92.9655 ,- 86.6006 ,- 75.0017 ,- 66.7759 ,- 53.6515 ,- 43.7326 , 18.4570 , 9.1003 ,- 2.1962 ,- 8.9688 ,- 16.8493 ,- 23.8849 ,- 27.4291 ,- 34.4614 ,- 37.9923 ,- 39.2910 ,- 38.2817 ,- 41.6351 ,- 41.1058 ,- 39.6132 ,- 38.4724 ,- 36.0165 , 20.5545 ,
03-13-2020 ,12:38:36 ,       10678.521, 250  ,           10  , 32  , 111  ,- 86.1370 ,- 163.5716 ,- 181.0554 ,- 122.2850 ,- 104.1403 ,- 103.6143 ,- 104.7716 ,- 102.3847 ,- 97.3940 ,- 91.9694 ,- 86.7025 ,- 75.1036 ,- 66.3781 ,- 52.9611 ,- 43.6373 , 19.1408 , 10.2773 ,- 1.1507 ,- 7.9956 ,- 16.0603 ,- 23.4115 ,- 27.0378 ,- 35.2570 ,- 37.9923 ,- 40.0669 ,- 38.4691 ,- 41.2603 ,- 40.9085 ,- 39.8860 ,- 38.1765 ,- 37.2066 , 20.1732 ,
03-13-2020 ,12:38:37 ,       10679.022, 250  ,           10  , 32  , 111  ,- 76.7409 ,- 161.3853 ,- 186.2796 ,- 126.0395 ,- 84.1414 ,- 110.8110 ,- 109.3151 ,- 105.2680 ,- 99.6231 ,- 94.8625 ,- 88.6061 ,- 76.6817 ,- 68.0680 ,- 54.3452 ,- 44.0187 , 19.0422 , 9.1989 ,- 2.0088 ,- 8.5808 ,- 16.3233 ,- 23.1288 ,- 26.8406 ,- 34.6586 ,- 37.4104 ,- 38.9063 ,- 37.6143 ,- 40.8822 ,- 40.2247 ,- 38.7945 ,- 36.4866 ,- 35.9178 , 20.8438 ,
03-13-2020 ,12:38:37 ,       10679.532, 250  ,           10  , 32  , 111  ,- 92.0746 ,- 166.2346 ,- 183.9815 ,- 124.4976 ,- 81.6691 ,- 107.4609 ,- 104.8702 ,- 100.6916 ,- 95.1683 ,- 90.5688 ,- 84.4965 ,- 73.2263 ,- 65.3852 ,- 51.8696 ,- 42.7825 , 18.6510 , 10.3759 ,- 0.9600 ,- 7.7984 ,- 15.6230 ,- 23.0334 ,- 26.4493 ,- 34.2608 ,- 37.0258 ,- 38.6137 ,- 37.4269 ,- 40.0373 ,- 40.0307 ,- 39.0707 ,- 38.6729 ,- 35.8159 , 21.6099 ,
03-13-2020 ,12:38:38 ,       10680.022, 250  ,           10  , 32  , 111  ,- 80.0055 ,- 157.4894 ,- 178.6521 ,- 120.9370 ,- 83.1518 ,- 105.5869 ,- 104.3770 ,- 100.2938 ,- 94.9743 ,- 90.5688 ,- 84.9962 ,- 73.6209 ,- 64.7869 ,- 51.5737 ,- 41.8291 , 18.4570 , 9.2943 ,- 1.8181 ,- 7.9956 ,- 15.7118 ,- 22.5600 ,- 25.8608 ,- 33.1693 ,- 36.0592 ,- 37.8378 ,- 36.4767 ,- 39.6625 ,- 38.9556 ,- 37.5222 ,- 35.9934 ,- 35.1222 , 21.6099 ,
03-13-2020 ,12:38:38 ,       10680.517, 250  ,           10  , 32  , 111  ,- 78.8187 ,- 156.5393 ,- 176.2522 ,- 118.7212 ,- 91.9628 ,- 100.4614 ,- 100.4286 ,- 97.5058 ,- 92.3606 ,- 87.5770 ,- 82.0899 ,- 70.8526 ,- 62.9984 ,- 50.0910 ,- 41.0696 , 20.7025 , 11.8455 , 0.6542 ,- 6.1447 ,- 13.6077 ,- 20.8603 ,- 24.4866 ,- 32.0745 ,- 34.8000 ,- 36.6773 ,- 35.3359 ,- 37.9693 ,- 37.9792 ,- 36.7956 ,- 34.4055 ,- 34.3299 , 21.7052 ,
03-13-2020 ,12:38:39 ,       10681.0, 250  ,             10  , 32  , 111  ,- 79.6077 ,- 157.2034 ,- 177.5047 ,- 119.9738 ,- 85.4302 ,- 104.2061 ,- 102.5984 ,- 99.9946 ,- 94.6850 ,- 90.2729 ,- 84.3946 ,- 73.3250 ,- 64.8855 ,- 51.3765 ,- 41.6417 , 19.6307 , 10.6685 ,- 0.7726 ,- 6.9238 ,- 14.6597 ,- 21.6164 ,- 25.1737 ,- 32.6696 ,- 34.9940 ,- 37.0652 ,- 35.5266 ,- 38.8176 ,- 37.8806 ,- 36.7036 ,- 34.4055 ,- 33.6362 , 20.9392 ,
